,0,1,2,3,4,5
7184,Parasitized,137.0,185.5,12656.5,0.0,0.0
7185,Parasitized,318.5,11937.0,0.0,0.0,0.0
7186,Parasitized,297.5,14789.5,0.0,0.0,0.0
7187,Parasitized,193.5,14792.5,0.0,0.0,0.0
7188,Parasitized,4.0,196.0,4.0,304.0,10.0
7189,Parasitized,12546.5,0.0,0.0,0.0,0.0
7190,Parasitized,8.5,37.5,35.5,16.5,327.5
7191,Parasitized,190.0,60.0,21.5,10398.0,0.0
7192,Parasitized,280.5,2.0,31.5,0.0,3427.5
7193,Parasitized,248.5,10.0,26.5,191.5,63.0
7194,Parasitized,5.5,21.5,42.5,25.0,32.0
7195,Parasitized,147.0,13602.5,0.0,0.0,0.0
7196,Parasitized,173.5,17911.0,0.0,0.0,0.0
7197,Parasitized,186.5,15181.5,0.0,0.0,0.0
7198,Parasitized,208.0,11046.5,0.0,0.0,0.0
7199,Parasitized,39.0,64.5,77.0,10.0,374.5
7200,Parasitized,4.0,172.0,14249.0,0.0,0.0
7201,Parasitized,395.5,11789.5,0.0,0.0,0.0
7202,Parasitized,192.0,13766.5,0.0,0.0,0.0
7203,Parasitized,123.5,94.5,15757.0,0.0,0.0
7204,Parasitized,14.0,2.0,166.0,12624.5,0.0
7205,Parasitized,260.0,13530.5,0.0,0.0,0.0
7206,Parasitized,20.5,531.5,12366.0,0.0,0.0
7207,Parasitized,186.0,14192.0,0.0,0.0,0.0
7208,Parasitized,302.0,14704.0,0.0,0.0,0.0
7209,Parasitized,165.5,16375.0,0.0,0.0,0.0
7210,Parasitized,302.5,11042.0,0.0,0.0,0.0
7211,Parasitized,31.0,15.5,329.5,14863.5,0.0
7212,Parasitized,194.0,176.5,14330.5,0.0,0.0
7213,Parasitized,192.0,15.0,16.0,13014.0,0.0
7214,Parasitized,101.5,17176.0,0.0,0.0,0.0
7215,Parasitized,183.0,10837.0,0.0,0.0,0.0
7216,Parasitized,150.5,19505.5,0.0,0.0,0.0
7217,Parasitized,2.0,895.0,2.5,1.0,9.5
7218,Parasitized,190.0,60.0,35.0,30.0,177.5
7219,Parasitized,33.0,26.5,7.0,2.0,8.5
7220,Parasitized,20.5,2.0,27.5,363.0,210.5
7221,Parasitized,41.5,11230.5,0.0,0.0,0.0
7222,Parasitized,183.0,21.5,15.0,7.0,26.0
7223,Parasitized,167.0,7.0,634.0,21.0,65.0
7224,Parasitized,28.5,478.5,300.0,13288.5,0.0
7225,Parasitized,48.5,84.5,98.5,13.5,37.0
7226,Parasitized,14.0,12.5,42.5,55.5,13.0
7227,Parasitized,11.0,248.0,12194.5,0.0,0.0
7228,Parasitized,347.0,7.0,16.5,13038.5,0.0
7229,Parasitized,193.0,13735.0,0.0,0.0,0.0
7230,Parasitized,166.5,13327.0,0.0,0.0,0.0
7231,Parasitized,2.0,2.0,372.5,12652.0,0.0
7232,Parasitized,127.5,14215.5,0.0,0.0,0.0
7233,Parasitized,36.0,101.5,12535.0,0.0,0.0
7234,Parasitized,63.5,138.5,14123.0,0.0,0.0
7235,Parasitized,12531.5,0.0,0.0,0.0,0.0
7236,Parasitized,266.0,14705.0,0.0,0.0,0.0
7237,Parasitized,44.5,1550.0,11863.5,0.0,0.0
7238,Parasitized,63.5,618.5,17870.5,0.0,0.0
7239,Parasitized,110.0,57.5,15595.0,0.0,0.0
7240,Parasitized,280.5,41.5,22.5,55.0,10.0
7241,Parasitized,147.5,15690.0,0.0,0.0,0.0
7242,Parasitized,158.5,31.5,297.0,49.5,2.0
7243,Parasitized,161.0,7.0,12.0,20.0,17718.5
7244,Parasitized,29.0,163.5,2.0,4.0,207.0
7245,Parasitized,24.0,293.0,10.5,110.5,25.0
7246,Parasitized,15.0,5.0,0.0,17.5,7.0
7247,Parasitized,391.0,15.0,40.0,33.0,8510.0
7248,Parasitized,18.5,92.5,215.0,12233.5,0.0
7249,Parasitized,56.0,444.0,10846.0,0.0,0.0
7250,Parasitized,145.0,15909.5,0.0,0.0,0.0
7251,Parasitized,200.0,19.0,13056.0,0.0,0.0
7252,Parasitized,311.0,12774.5,0.0,0.0,0.0
7253,Parasitized,60.5,2.0,43.5,4.0,577.0
7254,Parasitized,136.0,94.5,11.0,208.5,2.0
7255,Parasitized,147.0,70.5,13241.5,0.0,0.0
7256,Parasitized,326.5,11606.5,0.0,0.0,0.0
7257,Parasitized,11.5,11.0,78.5,1203.5,4.0
7258,Parasitized,4.0,1.5,21.0,1.0,0.0
7259,Parasitized,46.5,11.5,80.5,12.5,206.0
7260,Parasitized,7.0,6.5,11317.5,0.0,0.0
7261,Parasitized,235.5,19.5,16522.0,0.0,0.0
7262,Parasitized,35.5,90.0,397.5,13430.0,0.0
7263,Parasitized,84.5,13481.5,0.0,0.0,0.0
7264,Parasitized,9.5,29.0,185.0,14856.5,0.0
7265,Parasitized,5.0,1117.0,5.0,0.0,2.5
7266,Parasitized,5.5,209.0,5.5,7.0,13765.0
7267,Parasitized,94.5,171.0,65.0,112.0,97.5
7268,Parasitized,15639.0,0.0,0.0,0.0,0.0
7269,Parasitized,210.5,70.5,8.5,44.5,74.5
7270,Parasitized,298.5,14208.0,0.0,0.0,0.0
7271,Parasitized,16.5,273.0,16627.5,0.0,0.0
7272,Parasitized,97.0,275.5,15246.5,0.0,0.0
7273,Parasitized,176.5,222.5,8.5,17191.5,0.0
7274,Parasitized,200.0,13268.5,0.0,0.0,0.0
7275,Parasitized,128.0,104.5,12270.0,0.0,0.0
7276,Parasitized,24.0,51.0,35.5,18.5,13.0
7277,Parasitized,16.5,13710.5,0.0,0.0,0.0
7278,Parasitized,256.0,15858.5,0.0,0.0,0.0
7279,Parasitized,186.5,14909.5,0.0,0.0,0.0
7280,Parasitized,241.5,11.0,10837.5,0.0,0.0
7281,Parasitized,255.0,9816.0,0.0,0.0,0.0
7282,Parasitized,55.5,91.5,14267.5,0.0,0.0
7283,Parasitized,27.0,200.5,15041.5,0.0,0.0
7284,Parasitized,18.5,317.0,4.0,9.5,12803.5
7285,Parasitized,253.5,21.5,28.5,16336.0,0.0
7286,Parasitized,37.0,169.5,44.5,59.0,80.0
7287,Parasitized,229.0,14852.5,0.0,0.0,0.0
7288,Parasitized,61.0,104.5,53.0,90.5,533.5
7289,Parasitized,215.0,11629.0,0.0,0.0,0.0
7290,Parasitized,212.0,15684.0,0.0,0.0,0.0
7291,Parasitized,52.5,123.0,14831.0,0.0,0.0
7292,Parasitized,101.0,17.0,13713.0,0.0,0.0
7293,Parasitized,108.5,13825.0,0.0,0.0,0.0
7294,Parasitized,263.5,12535.0,0.0,0.0,0.0
7295,Parasitized,244.0,13482.0,0.0,0.0,0.0
7296,Parasitized,21.0,7.0,39.0,10420.0,0.0
7297,Parasitized,203.5,14515.5,0.0,0.0,0.0
7298,Parasitized,203.5,17810.0,0.0,0.0,0.0
7299,Parasitized,22.5,70.0,14897.0,0.0,0.0
7300,Parasitized,12.5,31.0,14.5,0.0,4.0
7301,Parasitized,179.0,107.5,242.5,12908.0,0.0
7302,Parasitized,22.5,35.0,462.0,340.5,25.0
7303,Parasitized,335.0,2.0,129.0,171.0,13696.0
7304,Parasitized,76.5,45.0,18.5,2.0,68.5
7305,Parasitized,11183.5,0.0,0.0,0.0,0.0
7306,Parasitized,141.0,421.5,17706.5,0.0,0.0
7307,Parasitized,36.5,15.0,190.0,12319.5,0.0
7308,Parasitized,22.5,7.0,32.5,216.5,14783.5
7309,Parasitized,330.5,12551.5,0.0,0.0,0.0
7310,Parasitized,113.5,64.0,90.0,180.5,16002.0
7311,Parasitized,164.0,76.5,13988.5,0.0,0.0
7312,Parasitized,16890.5,0.0,0.0,0.0,0.0
7313,Parasitized,163.0,12732.0,0.0,0.0,0.0
7314,Parasitized,94.0,573.5,5.5,10320.5,0.0
7315,Parasitized,255.0,22.5,12109.5,0.0,0.0
7316,Parasitized,188.0,13070.0,0.0,0.0,0.0
7317,Parasitized,91.0,80.5,35.0,8.5,14897.0
7318,Parasitized,343.0,10687.0,0.0,0.0,0.0
7319,Parasitized,18.0,10.0,12.5,26.0,370.5
7320,Parasitized,17.5,35.5,64.0,69.5,48.0
7321,Parasitized,16.5,376.0,68.5,37.5,36.5
7322,Parasitized,19.0,301.5,31.0,9360.0,0.0
7323,Parasitized,171.0,88.5,26.0,181.5,10446.5
7324,Parasitized,163.0,13554.0,0.0,0.0,0.0
7325,Parasitized,8.5,88.0,8.5,74.0,19.0
7326,Parasitized,95.5,216.5,13696.5,0.0,0.0
7327,Parasitized,11.0,224.0,5.5,2.0,8.5
7328,Parasitized,4.0,516.0,79.5,15446.5,0.0
7329,Parasitized,218.0,17.5,9.5,14895.0,0.0
7330,Parasitized,72.5,7.0,69.5,111.0,7.0
7331,Parasitized,14311.0,0.0,0.0,0.0,0.0
7332,Parasitized,39.0,20.0,61.5,28.5,19.0
7333,Parasitized,116.0,9844.0,0.0,0.0,0.0
7334,Parasitized,121.0,11729.0,0.0,0.0,0.0
7335,Parasitized,24.0,7.0,4.0,15.0,10.0
7336,Parasitized,70.0,388.5,11805.5,0.0,0.0
7337,Parasitized,13.5,54.5,30.0,12417.5,0.0
7338,Parasitized,14.0,545.5,368.0,19.0,15138.5
7339,Parasitized,278.0,33.5,14687.5,0.0,0.0
7340,Parasitized,300.5,402.5,41.0,15995.5,0.0
7341,Parasitized,10.0,313.5,42.0,51.0,55.0
7342,Parasitized,32.0,95.5,228.5,9316.0,0.0
7343,Parasitized,61.0,205.5,17.0,22.0,7.0
7344,Parasitized,469.0,14488.5,0.0,0.0,0.0
7345,Parasitized,150.5,12079.0,0.0,0.0,0.0
7346,Parasitized,266.5,17901.0,0.0,0.0,0.0
7347,Parasitized,257.5,20.5,15713.5,0.0,0.0
7348,Parasitized,144.0,13455.0,0.0,0.0,0.0
7349,Parasitized,150.0,14981.0,0.0,0.0,0.0
7350,Parasitized,373.5,59.0,53.5,15752.0,0.0
7351,Parasitized,0.0,2.0,1.0,0.0,7066.0
7352,Parasitized,18.0,62.0,122.5,52.5,83.0
7353,Parasitized,338.5,17.0,15344.5,0.0,0.0
7354,Parasitized,90.5,4.0,48.0,42.5,443.5
7355,Parasitized,227.0,13685.5,0.0,0.0,0.0
7356,Parasitized,255.0,108.0,13609.5,0.0,0.0
7357,Parasitized,225.5,14135.0,0.0,0.0,0.0
7358,Parasitized,19.0,431.0,14982.5,0.0,0.0
7359,Parasitized,7.0,2.0,1293.5,61.5,979.0
7360,Parasitized,4.0,108.0,135.0,507.0,7.0
7361,Parasitized,16.5,36.5,4.0,16.5,18.5
7362,Parasitized,513.0,14030.0,0.0,0.0,0.0
7363,Parasitized,169.5,13896.5,0.0,0.0,0.0
7364,Parasitized,440.5,34.5,311.0,334.5,13686.0
7365,Parasitized,0.0,11.5,12111.5,0.0,0.0
7366,Parasitized,73.5,101.5,0.0,140.0,17.5
7367,Parasitized,161.0,15799.0,0.0,0.0,0.0
7368,Parasitized,364.5,7.0,11190.5,0.0,0.0
7369,Parasitized,217.5,271.5,14456.5,0.0,0.0
7370,Parasitized,28.0,42.5,34.5,13.5,13.5
7371,Parasitized,122.5,73.5,665.0,44.5,87.5
7372,Parasitized,40.0,62.0,31.0,32.5,22.5
7373,Parasitized,218.0,13568.5,0.0,0.0,0.0
7374,Parasitized,6.5,12.5,0.0,1.5,1.5
7375,Parasitized,201.5,19638.0,0.0,0.0,0.0
7376,Parasitized,212.0,17150.0,0.0,0.0,0.0
7377,Parasitized,310.0,15962.5,0.0,0.0,0.0
7378,Parasitized,12.5,118.0,5.5,68.0,337.5
7379,Parasitized,7.0,8.5,17.5,49.0,99.5
7380,Parasitized,236.5,94.5,5.5,126.5,43.5
7381,Parasitized,42.0,146.5,61.5,113.5,67.5
7382,Parasitized,23.0,55.0,21.0,2.0,47.0
7383,Parasitized,16098.5,0.0,0.0,0.0,0.0
7384,Parasitized,2.0,17.5,23.5,18.5,185.0
7385,Parasitized,25.0,12.5,89.5,5.5,201.5
7386,Parasitized,190.5,48.5,39.0,474.5,19430.0
7387,Parasitized,74.0,65.0,58.0,44.0,29.0
7388,Parasitized,264.5,15637.0,0.0,0.0,0.0
7389,Parasitized,71.0,55.5,36.5,193.5,47.0
7390,Parasitized,6.0,4.0,6.0,193.0,6107.0
7391,Parasitized,83.5,52.0,37.0,26.5,62.0
7392,Parasitized,17.5,227.0,30.0,33.0,7.0
7393,Parasitized,228.5,103.0,12372.5,0.0,0.0
7394,Parasitized,109.0,13208.5,0.0,0.0,0.0
7395,Parasitized,383.0,136.0,166.0,127.5,8.5
7396,Parasitized,4.0,2.0,236.5,11.5,150.0
7397,Parasitized,28.5,45.5,808.0,51.5,89.5
7398,Parasitized,401.5,141.0,15494.0,0.0,0.0
7399,Parasitized,14.5,72.5,19.0,33.0,613.5
7400,Parasitized,159.0,27.5,480.0,13052.5,0.0
7401,Parasitized,505.5,56.5,15117.5,0.0,0.0
7402,Parasitized,13712.5,0.0,0.0,0.0,0.0
7403,Parasitized,301.0,14053.0,0.0,0.0,0.0
7404,Parasitized,7.0,103.0,51.0,67.0,34.5
7405,Parasitized,2.0,105.0,4.0,29.0,28.0
7406,Parasitized,5.5,16.0,12.5,13.5,13.5
7407,Parasitized,21.0,17.5,54.0,48.0,25.0
7408,Parasitized,166.0,20693.0,0.0,0.0,0.0
7409,Parasitized,41.5,14606.0,0.0,0.0,0.0
7410,Parasitized,298.0,17234.5,0.0,0.0,0.0
7411,Parasitized,267.0,17536.5,0.0,0.0,0.0
7412,Parasitized,0.0,123.5,0.0,2.0,234.0
7413,Parasitized,358.0,14984.5,0.0,0.0,0.0
7414,Parasitized,226.0,164.5,16642.0,0.0,0.0
7415,Parasitized,272.5,18466.0,0.0,0.0,0.0
7416,Parasitized,29.0,328.0,18038.5,0.0,0.0
7417,Parasitized,16.5,17.5,242.5,2.0,16089.0
7418,Parasitized,184.0,13446.5,0.0,0.0,0.0
7419,Parasitized,36.5,4.0,17320.0,0.0,0.0
7420,Parasitized,232.5,161.0,18464.5,0.0,0.0
7421,Parasitized,21.0,25.0,250.5,10.0,174.0
7422,Parasitized,44.5,555.0,866.0,12135.5,0.0
7423,Parasitized,289.0,5.5,12609.5,0.0,0.0
7424,Parasitized,4.0,415.5,1.0,0.5,13630.0
7425,Parasitized,672.0,15444.0,0.0,0.0,0.0
7426,Parasitized,13.5,26.5,34.5,24.5,407.5
7427,Parasitized,180.0,99.5,92.5,28.5,7.0
7428,Parasitized,15.0,37.5,4.0,44.5,292.0
7429,Parasitized,8.5,6409.0,9543.5,0.0,0.0
7430,Parasitized,116.0,17949.0,0.0,0.0,0.0
7431,Parasitized,5.5,33.5,267.5,4.0,35.0
7432,Parasitized,47.5,86.0,23.5,151.5,55.5
7433,Parasitized,293.5,11.5,31.5,15233.0,0.0
7434,Parasitized,765.5,0.0,16946.5,0.0,0.0
7435,Parasitized,251.0,16214.0,0.0,0.0,0.0
7436,Parasitized,29.5,221.5,2.0,464.0,63.5
7437,Parasitized,38.0,18.5,118.0,7.0,230.0
7438,Parasitized,2492.5,584.0,0.0,0.0,0.0
7439,Parasitized,318.5,17662.5,0.0,0.0,0.0
7440,Parasitized,10.0,40.5,12.5,70.0,828.0
7441,Parasitized,128.0,34.0,372.0,55.0,83.5
7442,Parasitized,30.0,880.0,29.0,14298.0,0.0
7443,Parasitized,42.5,44.5,5.5,4.0,1.0
7444,Parasitized,222.5,13579.5,0.0,0.0,0.0
7445,Parasitized,58.5,42.0,112.0,44.0,550.0
7446,Parasitized,45.0,18.0,0.0,5.0,4361.5
7447,Parasitized,301.5,14006.5,0.0,0.0,0.0
7448,Parasitized,62.0,50.0,160.5,1.5,276.0
7449,Parasitized,84.0,8626.5,0.0,0.0,0.0
7450,Parasitized,77.0,20.5,2.0,203.0,166.0
7451,Parasitized,353.0,11245.5,0.0,0.0,0.0
7452,Parasitized,16.0,33.0,26.5,0.5,0.5
7453,Parasitized,11.0,34.5,31.0,12.5,2238.5
7454,Parasitized,10.0,123.5,410.5,8.5,51.0
7455,Parasitized,14440.0,0.0,0.0,0.0,0.0
7456,Parasitized,13980.5,0.0,0.0,0.0,0.0
7457,Parasitized,165.0,16175.0,0.0,0.0,0.0
7458,Parasitized,21.5,243.5,5.5,55.0,117.5
7459,Parasitized,118.5,17.5,15494.0,0.0,0.0
7460,Parasitized,110.5,12605.0,0.0,0.0,0.0
7461,Parasitized,25.0,510.5,13205.0,0.0,0.0
7462,Parasitized,12988.5,0.0,0.0,0.0,0.0
7463,Parasitized,8776.0,0.0,0.0,0.0,0.0
7464,Parasitized,40.5,12.0,73.0,121.5,32.5
7465,Parasitized,44.5,286.5,12297.5,0.0,0.0
7466,Parasitized,26.0,221.0,15318.0,0.0,0.0
7467,Parasitized,16592.0,0.0,0.0,0.0,0.0
7468,Parasitized,30.5,2.0,9.5,19.0,2.0
7469,Parasitized,272.5,17850.5,0.0,0.0,0.0
7470,Parasitized,226.5,364.0,15216.0,0.0,0.0
7471,Parasitized,137.5,12768.5,0.0,0.0,0.0
7472,Parasitized,15.0,28.0,68.0,8.5,15.0
7473,Parasitized,2.0,3.0,7.5,7.5,4.0
7474,Parasitized,538.0,5.5,98.5,220.5,14349.0
7475,Parasitized,2399.0,0.0,0.0,0.0,0.0
7476,Parasitized,26.0,14.0,412.5,297.5,44.5
7477,Parasitized,35.5,63.0,43.5,8.5,154.5
7478,Parasitized,223.5,18322.5,0.0,0.0,0.0
7479,Parasitized,306.5,189.0,203.5,13223.5,0.0
7480,Parasitized,8.5,331.0,16605.5,0.0,0.0
7481,Parasitized,246.0,14835.5,0.0,0.0,0.0
7482,Parasitized,38.0,61.0,23.5,8.5,207.0
7483,Parasitized,9.5,53.5,66.0,27.0,69.0
7484,Parasitized,167.5,4.0,18898.0,0.0,0.0
7485,Parasitized,577.0,4.0,52.0,21.0,13906.0
7486,Parasitized,74.5,309.5,57.0,58.5,19.5
7487,Parasitized,9050.5,0.0,0.0,0.0,0.0
7488,Parasitized,137.0,15457.5,0.0,0.0,0.0
7489,Parasitized,218.0,13236.0,0.0,0.0,0.0
7490,Parasitized,193.5,269.0,60.5,32.5,24.5
7491,Parasitized,20.0,34.5,23.5,54.0,109.5
7492,Parasitized,184.5,313.5,18138.0,0.0,0.0
7493,Parasitized,32.0,5.5,10.0,15.0,30.5
7494,Parasitized,77.0,71.5,4.0,11384.5,0.0
7495,Parasitized,23.5,18.5,46.0,2.0,168.5
7496,Parasitized,107.0,13578.5,0.0,0.0,0.0
7497,Parasitized,99.5,41.0,139.5,16.0,41.0
7498,Parasitized,20.0,168.0,2081.5,15063.0,0.0
7499,Parasitized,240.0,13480.0,0.0,0.0,0.0
7500,Parasitized,28.5,5.5,40.5,10.0,59.0
7501,Parasitized,188.0,12333.0,0.0,0.0,0.0
7502,Parasitized,15.0,42.0,36.5,33.5,264.5
7503,Parasitized,349.0,18529.5,0.0,0.0,0.0
7504,Parasitized,14.5,35.0,822.5,24.5,10665.0
7505,Parasitized,54.0,2.0,7.0,1321.5,10934.0
7506,Parasitized,25.0,23.5,24.5,39.0,0.0
7507,Parasitized,11.0,20.0,46.5,5.5,310.0
7508,Parasitized,100.0,467.5,4.0,222.0,228.0
7509,Parasitized,23.0,255.5,12784.0,0.0,0.0
7510,Parasitized,195.0,14350.5,0.0,0.0,0.0
7511,Parasitized,474.5,13677.0,0.0,0.0,0.0
7512,Parasitized,187.0,17087.0,0.0,0.0,0.0
7513,Parasitized,2.0,0.0,13.0,1.0,4226.0
7514,Parasitized,163.5,12065.0,0.0,0.0,0.0
7515,Parasitized,199.5,13197.5,0.0,0.0,0.0
7516,Parasitized,11.0,359.0,16129.0,0.0,0.0
7517,Parasitized,9.5,847.5,19.0,46.5,20.0
7518,Parasitized,10761.0,0.0,0.0,0.0,0.0
7519,Parasitized,11.0,18.5,15.0,259.5,267.5
7520,Parasitized,4290.0,307.0,10679.0,0.0,0.0
7521,Parasitized,278.5,114.0,4.0,0.0,5108.5
7522,Parasitized,4.0,12.5,29.5,182.0,31.0
7523,Parasitized,14329.0,0.0,0.0,0.0,0.0
7524,Parasitized,831.5,15865.0,0.0,0.0,0.0
7525,Parasitized,319.0,10451.5,0.0,0.0,0.0
7526,Parasitized,260.0,193.5,16466.5,0.0,0.0
7527,Parasitized,300.5,15732.0,0.0,0.0,0.0
7528,Parasitized,198.5,14626.5,0.0,0.0,0.0
7529,Parasitized,273.0,10053.0,0.0,0.0,0.0
7530,Parasitized,392.0,12460.0,0.0,0.0,0.0
7531,Parasitized,20.0,350.0,13887.5,0.0,0.0
7532,Parasitized,22.5,111.5,127.0,800.5,115.5
7533,Parasitized,289.5,18274.0,0.0,0.0,0.0
7534,Parasitized,255.0,13.5,59.5,211.0,2.0
7535,Parasitized,194.5,14.5,79.0,12.5,32.5
7536,Parasitized,17.5,7.0,55.0,30.5,46.5
7537,Parasitized,173.0,14225.0,0.0,0.0,0.0
7538,Parasitized,318.0,14395.5,0.0,0.0,0.0
7539,Parasitized,5.5,263.0,14092.5,0.0,0.0
7540,Parasitized,215.0,16.5,39.0,13.5,231.0
7541,Parasitized,36.5,18.5,13.5,222.0,13645.5
7542,Parasitized,13930.5,0.0,0.0,0.0,0.0
7543,Parasitized,239.0,13691.5,0.0,0.0,0.0
7544,Parasitized,185.0,573.0,24.5,65.0,41.0
7545,Parasitized,229.5,14781.5,0.0,0.0,0.0
7546,Parasitized,376.5,51.0,11172.0,0.0,0.0
7547,Parasitized,167.0,11280.0,0.0,0.0,0.0
7548,Parasitized,48.0,36.5,78.0,20410.5,0.0
7549,Parasitized,70.5,2.0,70.0,99.5,18.5
7550,Parasitized,12130.5,0.0,0.0,0.0,0.0
7551,Parasitized,32.0,37.0,53.0,15.0,81.0
7552,Parasitized,160.0,53.5,2.0,10939.5,0.0
7553,Parasitized,310.0,15807.5,0.0,0.0,0.0
7554,Parasitized,15069.0,0.0,0.0,0.0,0.0
7555,Parasitized,374.0,14652.5,0.0,0.0,0.0
7556,Parasitized,31.5,25.5,137.0,207.5,16879.0
7557,Parasitized,348.5,14.0,419.0,15806.5,0.0
7558,Parasitized,106.0,102.5,13945.5,0.0,0.0
7559,Parasitized,292.0,416.5,146.5,9175.5,0.0
7560,Parasitized,432.5,11231.0,0.0,0.0,0.0
7561,Parasitized,148.5,17074.5,0.0,0.0,0.0
7562,Parasitized,171.5,15405.0,0.0,0.0,0.0
7563,Parasitized,80.0,15.0,394.5,2.0,19.0
7564,Parasitized,17.5,47.0,40.5,39.0,15.0
7565,Parasitized,275.5,74.5,11786.0,0.0,0.0
7566,Parasitized,48.0,45.5,191.0,13.5,377.0
7567,Parasitized,2.0,14466.5,0.0,0.0,0.0
7568,Parasitized,211.0,10.0,47.5,6.0,27.0
7569,Parasitized,248.5,16092.5,0.0,0.0,0.0
7570,Parasitized,103.5,255.5,195.5,14648.5,0.0
7571,Parasitized,266.0,96.0,14132.5,0.0,0.0
7572,Parasitized,139.0,14431.5,0.0,0.0,0.0
7573,Parasitized,12.5,5.5,145.0,14329.5,0.0
7574,Parasitized,528.5,268.0,16.5,17069.0,0.0
7575,Parasitized,11765.0,0.0,0.0,0.0,0.0
7576,Parasitized,29.5,233.0,14537.0,0.0,0.0
7577,Parasitized,46.0,4.0,67.5,133.0,2.0
7578,Parasitized,138.5,14606.5,0.0,0.0,0.0
7579,Parasitized,97.0,13195.5,0.0,0.0,0.0
7580,Parasitized,240.5,103.0,13992.5,0.0,0.0
7581,Parasitized,153.5,103.0,16380.5,0.0,0.0
7582,Parasitized,14.0,26.0,29.5,12.5,9.5
7583,Parasitized,203.0,13632.0,0.0,0.0,0.0
7584,Parasitized,36.5,49.5,41.0,217.5,105.5
7585,Parasitized,97.5,48.5,163.0,103.0,4.0
7586,Parasitized,162.5,15289.5,0.0,0.0,0.0
7587,Parasitized,18.5,4.0,23.5,111.5,51.0
7588,Parasitized,116.5,80.0,16852.0,0.0,0.0
7589,Parasitized,217.0,16486.0,0.0,0.0,0.0
7590,Parasitized,15294.5,0.0,0.0,0.0,0.0
7591,Parasitized,217.0,64.0,12940.5,0.0,0.0
7592,Parasitized,34.5,35.0,65.5,26.0,175.0
7593,Parasitized,18.0,518.0,439.5,14205.0,0.0
7594,Parasitized,298.5,16794.5,0.0,0.0,0.0
7595,Parasitized,229.0,12227.5,0.0,0.0,0.0
7596,Parasitized,229.5,4.0,14706.5,0.0,0.0
7597,Parasitized,298.5,12624.5,0.0,0.0,0.0
7598,Parasitized,22.0,25.0,391.0,13500.0,0.0
7599,Parasitized,198.0,4.0,2.0,10.0,36.5
7600,Parasitized,13.5,215.5,16237.0,0.0,0.0
7601,Parasitized,397.0,14726.5,0.0,0.0,0.0
7602,Parasitized,0.0,566.5,3156.5,253.5,0.0
7603,Parasitized,269.0,3414.5,11102.0,0.0,0.0
7604,Parasitized,585.0,12694.0,0.0,0.0,0.0
7605,Parasitized,56.0,16842.5,0.0,0.0,0.0
7606,Parasitized,332.0,14407.0,0.0,0.0,0.0
7607,Parasitized,12.0,49.0,15.0,12657.5,0.0
7608,Parasitized,49.0,12815.5,0.0,0.0,0.0
7609,Parasitized,172.0,15634.0,0.0,0.0,0.0
7610,Parasitized,271.5,8.5,18.0,21.5,21.0
7611,Parasitized,267.5,16889.0,0.0,0.0,0.0
7612,Parasitized,296.5,12884.0,0.0,0.0,0.0
7613,Parasitized,6.0,118.0,433.0,17596.0,0.0
7614,Parasitized,10.0,16.5,2.0,11.0,33.0
7615,Parasitized,12102.5,0.0,0.0,0.0,0.0
7616,Parasitized,322.5,17.5,40.5,0.0,4.0
7617,Parasitized,4.0,408.5,11325.0,0.0,0.0
7618,Parasitized,203.0,14400.5,0.0,0.0,0.0
7619,Parasitized,9876.5,0.0,0.0,0.0,0.0
7620,Parasitized,95.0,75.0,14099.0,0.0,0.0
7621,Parasitized,5.5,8.5,2.0,40.5,30.5
7622,Parasitized,182.0,13083.0,0.0,0.0,0.0
7623,Parasitized,143.0,21.0,22.5,371.0,59.5
7624,Parasitized,26.0,2.0,16.0,198.5,4.0
7625,Parasitized,287.0,14.0,7.5,13968.5,0.0
7626,Parasitized,94.0,9.5,152.0,7.0,3090.0
7627,Parasitized,584.0,20.5,17111.5,0.0,0.0
7628,Parasitized,60.0,114.5,15015.5,0.0,0.0
7629,Parasitized,97.0,2.0,7.0,4.0,3.0
7630,Parasitized,534.0,8.5,41.0,227.0,14342.0
7631,Parasitized,262.0,18340.0,0.0,0.0,0.0
7632,Parasitized,222.5,15888.0,0.0,0.0,0.0
7633,Parasitized,14202.5,0.0,0.0,0.0,0.0
7634,Parasitized,211.0,79.5,310.5,16.5,126.5
7635,Parasitized,12.0,5.5,705.0,67.0,16986.0
7636,Parasitized,197.0,27.5,44.5,9435.5,0.0
7637,Parasitized,7.0,2.0,210.5,15940.5,0.0
7638,Parasitized,211.5,213.0,106.5,16426.5,0.0
7639,Parasitized,1.0,21.0,2597.0,6779.0,0.0
7640,Parasitized,2.0,132.0,13014.5,0.0,0.0
7641,Parasitized,103.5,11538.5,0.0,0.0,0.0
7642,Parasitized,243.0,10700.5,0.0,0.0,0.0
7643,Parasitized,161.0,12286.0,0.0,0.0,0.0
7644,Parasitized,134.5,12002.0,0.0,0.0,0.0
7645,Parasitized,91.5,13390.0,0.0,0.0,0.0
7646,Parasitized,100.5,11504.5,0.0,0.0,0.0
7647,Parasitized,83.0,10254.0,0.0,0.0,0.0
7648,Parasitized,34.5,9915.5,0.0,0.0,0.0
7649,Parasitized,93.0,13000.0,0.0,0.0,0.0
7650,Parasitized,166.0,11174.5,0.0,0.0,0.0
7651,Parasitized,133.5,13353.5,0.0,0.0,0.0
7652,Parasitized,178.0,98.0,14179.5,0.0,0.0
7653,Parasitized,59.5,14797.0,0.0,0.0,0.0
